77.71670	-33.56913	-31.60490	-32768	-28660	-32768	-27	-2	29
77.74792	-33.66741	-31.58734	-32768	-28614	-32768	-26	-1	29
77.76577	-33.76564	-31.56702	-32768	-28610	-32768	-28	-1	29
77.79478	-33.85935	-31.55515	-32768	-28630	-32768	-28	-1	29
77.81275	-33.95315	-31.53228	-32768	-28652	-32768	-26	-1	29
77.83228	-34.04400	-31.51059	-32768	-28656	-32768	-26	-2	29
77.84802	-34.13323	-31.49343	-32768	-28646	-32768	-26	-2	30
77.87875	-34.21956	-31.48013	-32768	-28650	-32768	-27	-1	29
77.89232	-34.30422	-31.46869	-32768	-28658	-32768	-26	-1	29
77.90975	-34.38608	-31.45025	-32768	-28628	-32768	-27	-2	30
77.92719	-34.46793	-31.43174	-32768	-28634	-32768	-27	-1	29
77.94257	-34.54082	-31.41676	-32768	-28652	-32768	-26	-1	28
77.97286	-34.61520	-31.40800	-32768	-28658	-32768	-26	-1	29
77.98826	-34.68809	-31.39289	-32768	-28642	-32768	-27	0	29
78.00365	-34.76098	-31.37772	-32768	-28654	-32768	-26	-1	29
78.02059	-34.83088	-31.36383	-32768	-28554	-32768	-28	-2	30
78.03751	-34.90077	-31.34988	-32768	-28672	-32768	-29	-1	29
78.05244	-34.96172	-31.33951	-32768	-28692	-32768	-26	-2	30
78.06950	-35.02723	-31.32319	-32768	-28626	-32768	-25	-1	29
78.08656	-35.09274	-31.30682	-32768	-28676	-32768	-26	-2	29
78.10149	-35.15368	-31.29632	-32768	-28646	-32768	-26	-2	29
78.11641	-35.21462	-31.28577	-32768	-28642	-32768	-27	-2	30
78.13134	-35.27555	-31.27518	-32768	-28644	-32768	-28	-1	28
78.13437	-35.32902	-31.26098	-32768	-28624	-32768	-27	-1	28
78.14943	-35.38559	-31.24806	-32768	-28636	-32768	-27	-2	29
78.16391	-35.43457	-31.24238	-32768	-28606	-32768	-27	-1	30
78.17897	-35.49115	-31.22939	-32768	-28614	-32768	-25	-2	29
78.19555	-35.54470	-31.21774	-32768	-28642	-32768	-28	-2	29
78.21019	-35.58933	-31.20974	-32768	-28660	-32768	-27	-2	30
78.21317	-35.64277	-31.19537	-32768	-28620	-32768	-26	-1	31
78.22780	-35.68740	-31.18731	-32768	-28658	-32768	-26	-1	30
78.24242	-35.73203	-31.17924	-32768	-28678	-32768	-27	-1	30
78.24344	-35.77654	-31.16846	-32768	-28632	-32768	-25	-2	29
78.25806	-35.82117	-31.16033	-32768	-28622	-32768	-27	-1	29
78.27270	-35.86579	-31.15218	-32768	-28678	-32768	-27	-1	28
78.27534	-35.90294	-31.14053	-32768	-28646	-32768	-26	-1	29
78.28997	-35.94756	-31.13234	-32768	-28656	-32768	-29	-1	28
78.30419	-35.98023	-31.12924	-32768	-28650	-32768	-26	-1	29
78.30518	-36.02473	-31.11834	-32768	-28638	-32768	-26	-2	30
78.32146	-36.06199	-31.10931	-32768	-28618	-32768	-27	-2	31
78.32052	-36.09758	-31.10205	-32768	-28638	-32768	-25	-1	29
78.33678	-36.13483	-31.09299	-32768	-28634	-32768	-25	-1	29
78.33737	-36.16738	-31.08713	-32768	-28628	-32768	-27	0	28
78.35172	-36.19572	-31.08175	-32768	-28686	-32768	-28	0	28
78.36443	-36.23143	-31.07710	-32768	-28642	-32768	-25	-1	29
78.36716	-36.26424	-31.06311	-32768	-28620	-32768	-28	0	29
78.38139	-36.29690	-31.05989	-32768	-28640	-32768	-28	0	29
78.38208	-36.32513	-31.05178	-32768	-28634	-32768	-27	-2	29
78.38427	-36.35030	-31.04512	-32768	-28602	-32768	-28	-2	30
78.39851	-36.38295	-31.04187	-32768	-28646	-32768	-27	-1	29
78.39919	-36.41118	-31.03373	-32768	-28686	-32768	-26	-2	29
78.41355	-36.43952	-31.02826	-32768	-28662	-32768	-26	-1	30
78.41422	-36.46774	-31.02010	-32768	-28668	-32768	-26	-1	28
78.42808	-36.48845	-31.02199	-32768	-28626	-32768	-27	-1	29
78.42887	-36.51235	-31.01163	-32768	-28656	-32768	-28	-1	30
78.42752	-36.53598	-31.00934	-32768	-28678	-32768	-28	-1	29
78.44339	-36.56127	-31.00531	-32768	-28664	-32768	-27	-2	29
78.44418	-36.58518	-30.99493	-32768	-28632	-32768	-26	-2	29
78.46007	-36.61047	-30.99088	-32768	-28618	-32768	-27	-2	29
78.45883	-36.62979	-30.98639	-32768	-28606	-32768	-27	-2	30
78.46099	-36.65494	-30.97965	-32768	-28644	-32768	-26	-1	29
78.47498	-36.67133	-30.97932	-32768	-28672	-32768	-26	-1	29
78.47374	-36.69065	-30.97480	-32768	-28634	-32768	-27	0	29
78.47591	-36.71580	-30.96805	-32768	-28646	-32768	-27	-1	29
78.48991	-36.73220	-30.96770	-32768	-28616	-32768	-26	-1	29
78.48868	-36.75153	-30.96317	-32768	-28638	-32768	-25	-1	29
78.49094	-36.77237	-30.95423	-32768	-28682	-32768	-26	-1	30
78.49120	-36.78862	-30.95119	-32768	-28666	-32768	-26	-1	30
78.50520	-36.80502	-30.95082	-32768	-28604	-32768	-27	-1	29
78.50548	-36.82127	-30.94777	-32768	-28672	-32768	-27	-2	29
78.50423	-36.84060	-30.94321	-32768	-28658	-32768	-25	-1	29
78.50451	-36.85685	-30.94015	-32768	-28658	-32768	-25	-1	30
78.51863	-36.86895	-30.93761	-32768	-28642	-32768	-28	-1	29
78.51890	-36.88520	-30.93455	-32768	-28650	-32768	-29	-2	30
78.51917	-36.90145	-30.93148	-32768	-28616	-32768	-29	-1	30
78.51954	-36.91341	-30.92624	-32768	-28662	-32768	-28	-2	28
78.53354	-36.92980	-30.92585	-32768	-28650	-32768	-25	-2	29
78.53542	-36.93868	-30.92212	-32768	-28646	-32768	-26	-1	30
78.53568	-36.95493	-30.91904	-32768	-28646	-32768	-28	-2	29
78.53606	-36.96689	-30.91379	-32768	-28660	-32768	-28	-2	28
78.53632	-36.98314	-30.91072	-32768	-28628	-32768	-27	-2	30
78.55046	-36.99524	-30.90816	-32768	-28624	-32768	-26	-1	30
78.55083	-37.00720	-30.90290	-32768	-28630	-32768	-27	-1	28
78.55110	-37.02345	-30.89981	-32768	-28632	-32768	-28	-1	29
78.55099	-37.02774	-30.90197	-32768	-28674	-32768	-27	0	29
78.55135	-37.03970	-30.89672	-32768	-28648	-32768	-25	-2	30
78.55173	-37.05166	-30.89147	-32768	-28650	-32768	-27	-2	29
78.56574	-37.06805	-30.89105	-32768	-28606	-32768	-29	-1	29
78.56564	-37.07233	-30.89321	-32768	-28634	-32768	-28	-2	30
78.56601	-37.08430	-30.88795	-32768	-28654	-32768	-29	-1	30
78.56638	-37.09626	-30.88268	-32768	-28634	-32768	-27	-1	30
78.56824	-37.10513	-30.87894	-32768	-28642	-32768	-24	-1	29
78.56862	-37.11709	-30.87368	-32768	-28614	-32768	-25	-2	29
78.56701	-37.12446	-30.87432	-32768	-28666	-32768	-28	-1	28
78.58067	-37.12889	-30.87916	-32768	-28640	-32768	-28	0	28
78.58105	-37.14085	-30.87389	-32768	-28634	-32768	-27	0	29
78.58290	-37.14973	-30.87015	-32768	-28638	-32768	-26	-1	29
78.58130	-37.15710	-30.87078	-32768	-28622	-32768	-27	-1	28
78.58316	-37.16598	-30.86703	-32768	-28644	-32768	-27	-2	30
78.58167	-37.16906	-30.86551	-32768	-28654	-32768	-27	-2	30
78.58352	-37.17794	-30.86176	-32768	-28656	-32768	-27	-2	29
78.58192	-37.18530	-30.86238	-32768	-28664	-32768	-26	-2	28
78.59607	-37.19741	-30.85979	-32768	-28666	-32768	-27	-2	29
78.59596	-37.20169	-30.86194	-32768	-28642	-32768	-29	-1	29
78.59585	-37.20598	-30.86410	-32768	-28654	-32768	-28	-2	29
78.59632	-37.21366	-30.85667	-32768	-28658	-32768	-27	-1	29
78.59621	-37.21795	-30.85882	-32768	-28652	-32768	-25	-1	29
78.59657	-37.22990	-30.85354	-32768	-28692	-32768	-23	-1	29
78.59657	-37.22990	-30.85354	-32768	-28668	-32768	-26	-1	30
78.59498	-37.23727	-30.85415	-32768	-28620	-32768	-30	-2	30
78.59486	-37.24155	-30.85630	-32768	-28686	-32768	-30	-2	30
78.60902	-37.25366	-30.85370	-32768	-28622	-32768	-27	-2	30
78.61098	-37.25825	-30.84781	-32768	-28660	-32768	-25	0	30
78.61087	-37.26253	-30.84995	-32768	-28686	-32768	-23	-1	30
78.60938	-37.26563	-30.84842	-32768	-28674	-32768	-24	-1	29
78.60928	-37.26991	-30.85057	-32768	-28682	-32768	-30	-1	28
78.60767	-37.27727	-30.85118	-32768	-28632	-32768	-30	0	29
78.60963	-37.28186	-30.84528	-32768	-28622	-32768	-29	-2	30
78.60963	-37.28186	-30.84528	-32768	-28598	-32768	-28	-1	29
78.61149	-37.29074	-30.84153	-32768	-28624	-32768	-26	-3	29
78.60999	-37.29383	-30.83999	-32768	-28618	-32768	-25	-2	30
78.61185	-37.30270	-30.83624	-32768	-28630	-32768	-27	-2	30
78.61036	-37.30579	-30.83470	-32768	-28658	-32768	-27	-2	30
78.61025	-37.31007	-30.83684	-32768	-28658	-32768	-29	-2	29
78.61025	-37.31007	-30.83684	-32768	-28654	-32768	-27	-1	30
78.61061	-37.32203	-30.83155	-32768	-28672	-32768	-27	-1	29
78.61061	-37.32203	-30.83155	-32768	-28658	-32768	-28	-1	28
78.61061	-37.32203	-30.83155	-32768	-28628	-32768	-26	-1	30
78.61246	-37.33090	-30.82780	-32768	-28672	-32768	-28	-1	29
78.61097	-37.33399	-30.82626	-32768	-28652	-32768	-28	-2	28
78.61086	-37.33827	-30.82840	-32768	-28656	-32768	-26	-2	29
78.61086	-37.33827	-30.82840	-32768	-28650	-32768	-25	-1	30
78.61282	-37.34286	-30.82250	-32768	-28626	-32768	-26	-2	30
78.61272	-37.34714	-30.82465	-32768	-28618	-32768	-27	-2	29
78.61123	-37.35023	-30.82311	-32768	-28658	-32768	-28	-2	29
78.61123	-37.35023	-30.82311	-32768	-28650	-32768	-29	-1	30
78.61112	-37.35451	-30.82525	-32768	-28642	-32768	-27	-1	29
78.61308	-37.35910	-30.81936	-32768	-28622	-32768	-25	-1	29
78.61158	-37.36219	-30.81781	-32768	-28614	-32768	-26	-1	31
78.61158	-37.36219	-30.81781	-32768	-28678	-32768	-27	-2	29
78.61147	-37.36647	-30.81995	-32768	-28666	-32768	-26	-1	29
78.60999	-37.36956	-30.81841	-32768	-28656	-32768	-27	-1	28
78.60999	-37.36956	-30.81841	-32768	-28674	-32768	-26	-1	29
78.60988	-37.37384	-30.82055	-32768	-28634	-32768	-26	-1	29
78.61183	-37.37843	-30.81465	-32768	-28586	-32768	-29	-2	29
78.62563	-37.37858	-30.81734	-32768	-28604	-32768	-28	0	28
78.62563	-37.37858	-30.81734	-32768	-28630	-32768	-26	-2	29
78.62404	-37.38596	-30.81793	-32768	-28628	-32768	-25	-1	30
78.62404	-37.38596	-30.81793	-32768	-28616	-32768	-26	-1	30
78.62404	-37.38596	-30.81793	-32768	-28652	-32768	-28	-1	29
78.62404	-37.38596	-30.81793	-32768	-28632	-32768	-29	-2	30
78.62404	-37.38596	-30.81793	-32768	-28642	-32768	-29	-1	30
78.61208	-37.39467	-30.81149	-32768	-28662	-32768	-27	-2	30
78.61058	-37.39777	-30.80994	-32768	-28626	-32768	-26	-1	29
78.61058	-37.39777	-30.80994	-32768	-28644	-32768	-26	-2	29
78.61058	-37.39777	-30.80994	-32768	-28644	-32768	-28	-1	30
78.61058	-37.39777	-30.80994	-32768	-28638	-32768	-31	-2	28
78.61047	-37.40205	-30.81208	-32768	-28604	-32768	-30	-3	30
78.61047	-37.40205	-30.81208	-32768	-28628	-32768	-28	-2	31
78.61243	-37.40663	-30.80619	-32768	-28634	-32768	-27	-2	30
78.61243	-37.40663	-30.80619	-32768	-28672	-32768	-24	-1	30
78.61290	-37.41432	-30.79874	-32768	-28618	-32768	-24	-1	29
78.61290	-37.41432	-30.79874	-32768	-28652	-32768	-27	0	30
78.61290	-37.41432	-30.79874	-32768	-28628	-32768	-27	-1	28
78.61279	-37.41860	-30.80088	-32768	-28642	-32768	-27	0	29
78.61131	-37.42169	-30.79933	-32768	-28676	-32768	-27	-1	29
78.61131	-37.42169	-30.79933	-32768	-28656	-32768	-24	-1	30
78.61131	-37.42169	-30.79933	-32768	-28612	-32768	-27	-2	30
78.61131	-37.42169	-30.79933	-32768	-28644	-32768	-30	-2	29
78.60934	-37.41710	-30.80523	-32768	-28636	-32768	-29	-2	31
78.60923	-37.42138	-30.80737	-32768	-28622	-32768	-30	-2	30
78.61118	-37.42597	-30.80147	-32768	-28618	-32768	-27	-1	29
78.61118	-37.42597	-30.80147	-32768	-28628	-32768	-25	-1	30
78.61118	-37.42597	-30.80147	-32768	-28616	-32768	-26	-2	31
78.61118	-37.42597	-30.80147	-32768	-28634	-32768	-27	-1	30
78.61166	-37.43365	-30.79402	-32768	-28638	-32768	-27	-1	29
78.61166	-37.43365	-30.79402	-32768	-28650	-32768	-27	-1	30
78.61166	-37.43365	-30.79402	-32768	-28638	-32768	-26	0	29
78.61166	-37.43365	-30.79402	-32768	-28618	-32768	-26	-2	30
78.61166	-37.43365	-30.79402	-32768	-28644	-32768	-27	-3	30
78.61166	-37.43365	-30.79402	-32768	-28650	-32768	-27	-2	29
78.61006	-37.44102	-30.79461	-32768	-28618	-32768	-28	-2	29
78.61006	-37.44102	-30.79461	-32768	-28644	-32768	-29	-1	30
78.61006	-37.44102	-30.79461	-32768	-28632	-32768	-28	-1	29
78.61006	-37.44102	-30.79461	-32768	-28648	-32768	-26	-1	30
78.61006	-37.44102	-30.79461	-32768	-28646	-32768	-25	-1	29
78.61006	-37.44102	-30.79461	-32768	-28688	-32768	-27	0	29
78.61006	-37.44102	-30.79461	-32768	-28630	-32768	-27	-1	29
78.61006	-37.44102	-30.79461	-32768	-28668	-32768	-28	-2	29
78.61006	-37.44102	-30.79461	-32768	-28624	-32768	-28	-2	29
78.60857	-37.44412	-30.79306	-32768	-28656	-32768	-26	-3	29
78.60857	-37.44412	-30.79306	-32768	-28600	-32768	-25	-2	29
78.60857	-37.44412	-30.79306	-32768	-28644	-32768	-26	-1	29
78.60857	-37.44412	-30.79306	-32768	-28620	-32768	-28	-1	29
78.60845	-37.44840	-30.79520	-32768	-28644	-32768	-26	-1	28
78.60845	-37.44840	-30.79520	-32768	-28638	-32768	-28	-2	30
78.60845	-37.44840	-30.79520	-32768	-28636	-32768	-29	-1	29
78.60845	-37.44840	-30.79520	-32768	-28624	-32768	-29	-2	29
78.60845	-37.44840	-30.79520	-32768	-28594	-32768	-28	-2	29
78.60845	-37.44840	-30.79520	-32768	-28614	-32768	-26	-3	29
78.60845	-37.44840	-30.79520	-32768	-28656	-32768	-26	-2	29
78.60845	-37.44840	-30.79520	-32768	-28640	-32768	-26	-1	30
78.60845	-37.44840	-30.79520	-32768	-28654	-32768	-26	-1	29
78.60845	-37.44840	-30.79520	-32768	-28636	-32768	-27	0	29
78.60845	-37.44840	-30.79520	-32768	-28616	-32768	-26	0	29
78.60696	-37.45149	-30.79365	-32768	-28620	-32768	-26	-1	29
78.60696	-37.45149	-30.79365	-32768	-28668	-32768	-27	-1	29
78.60696	-37.45149	-30.79365	-32768	-28614	-32768	-28	-1	29
78.59315	-37.45134	-30.79097	-32768	-28660	-32768	-27	-2	29
78.59315	-37.45134	-30.79097	-32768	-28642	-32768	-26	-2	30
78.59315	-37.45134	-30.79097	-32768	-28662	-32768	-26	-2	30
78.59304	-37.45561	-30.79310	-32768	-28642	-32768	-28	-1	29
78.59304	-37.45561	-30.79310	-32768	-28638	-32768	-28	-2	29
78.59304	-37.45561	-30.79310	-32768	-28636	-32768	-26	-1	29
78.59304	-37.45561	-30.79310	-32768	-28638	-32768	-26	-1	30
78.59304	-37.45561	-30.79310	-32768	-28620	-32768	-26	0	28
78.59304	-37.45561	-30.79310	-32768	-28668	-32768	-27	-1	29
78.59304	-37.45561	-30.79310	-32768	-28640	-32768	-26	-1	29
78.59155	-37.45871	-30.79155	-32768	-28650	-32768	-27	-1	30
78.59155	-37.45871	-30.79155	-32768	-28614	-32768	-29	-2	30
78.59155	-37.45871	-30.79155	-32768	-28664	-32768	-28	-1	29
78.59155	-37.45871	-30.79155	-32768	-28672	-32768	-26	-1	29
78.59155	-37.45871	-30.79155	-32768	-28602	-32768	-25	-2	30
78.59155	-37.45871	-30.79155	-32768	-28652	-32768	-27	-1	29
78.59155	-37.45871	-30.79155	-32768	-28642	-32768	-28	-1	30
78.59155	-37.45871	-30.79155	-32768	-28598	-32768	-28	-1	30
78.59155	-37.45871	-30.79155	-32768	-28636	-32768	-27	-1	30
78.59155	-37.45871	-30.79155	-32768	-28654	-32768	-27	-2	29
78.59155	-37.45871	-30.79155	-32768	-28674	-32768	-26	-2	29
78.59155	-37.45871	-30.79155	-32768	-28620	-32768	-25	-2	30
78.59155	-37.45871	-30.79155	-32768	-28630	-32768	-27	-1	29
78.59155	-37.45871	-30.79155	-32768	-28664	-32768	-27	-1	29
78.58808	-37.45722	-30.79589	-32768	-28626	-32768	-26	-2	31
78.59005	-37.46181	-30.79000	-32768	-28646	-32768	-26	-2	30
78.58808	-37.45722	-30.79589	-32768	-28652	-32768	-27	-1	28
78.58797	-37.46150	-30.79803	-32768	-28642	-32768	-26	-2	29
78.58797	-37.46150	-30.79803	-32768	-28652	-32768	-27	-1	29
78.58797	-37.46150	-30.79803	-32768	-28636	-32768	-27	-1	29
78.58797	-37.46150	-30.79803	-32768	-28618	-32768	-26	-1	29
78.58797	-37.46150	-30.79803	-32768	-28664	-32768	-28	-2	30
78.58797	-37.46150	-30.79803	-32768	-28660	-32768	-28	-2	30
78.58797	-37.46150	-30.79803	-32768	-28636	-32768	-28	-2	29
78.58797	-37.46150	-30.79803	-32768	-28604	-32768	-28	-1	28
78.58797	-37.46150	-30.79803	-32768	-28678	-32768	-25	0	29
78.58797	-37.46150	-30.79803	-32768	-28636	-32768	-26	0	29
78.58797	-37.46150	-30.79803	-32768	-28642	-32768	-27	-1	28
78.58797	-37.46150	-30.79803	-32768	-28640	-32768	-27	-2	28
78.58797	-37.46150	-30.79803	-32768	-28652	-32768	-27	-1	29
78.58797	-37.46150	-30.79803	-32768	-28614	-32768	-29	-2	29
78.58797	-37.46150	-30.79803	-32768	-28660	-32768	-29	-1	29
78.58797	-37.46150	-30.79803	-32768	-28662	-32768	-26	-1	31
78.58797	-37.46150	-30.79803	-32768	-28642	-32768	-26	-2	31
78.58797	-37.46150	-30.79803	-32768	-28668	-32768	-27	-1	30
78.58648	-37.46459	-30.79648	-32768	-28636	-32768	-28	-1	29
78.58648	-37.46459	-30.79648	-32768	-28634	-32768	-27	-1	29
78.57266	-37.46444	-30.79379	-32768	-28658	-32768	-27	-1	29
78.57266	-37.46444	-30.79379	-32768	-28666	-32768	-26	-1	29
78.57266	-37.46444	-30.79379	-32768	-28626	-32768	-26	0	31
78.57266	-37.46444	-30.79379	-32768	-28590	-32768	-27	-2	31
78.57266	-37.46444	-30.79379	-32768	-28632	-32768	-27	-1	30
78.57266	-37.46444	-30.79379	-32768	-28692	-32768	-28	-1	30
78.57266	-37.46444	-30.79379	-32768	-28628	-32768	-27	-2	30
78.57266	-37.46444	-30.79379	-32768	-28614	-32768	-28	-1	29
78.57266	-37.46444	-30.79379	-32768	-28636	-32768	-27	-2	30
78.57266	-37.46444	-30.79379	-32768	-28672	-32768	-27	-1	30
78.57266	-37.46444	-30.79379	-32768	-28608	-32768	-26	-1	28
78.57116	-37.46754	-30.79224	-32768	-28620	-32768	-26	-1	29
78.57116	-37.46754	-30.79224	-32768	-28638	-32768	-25	0	29
78.57116	-37.46754	-30.79224	-32768	-28652	-32768	-25	0	29
78.57116	-37.46754	-30.79224	-32768	-28630	-32768	-28	-2	29
78.57116	-37.46754	-30.79224	-32768	-28650	-32768	-28	-2	30
78.57116	-37.46754	-30.79224	-32768	-28620	-32768	-26	-2	31
78.56921	-37.46295	-30.79814	-32768	-28648	-32768	-27	-3	30
78.57116	-37.46754	-30.79224	-32768	-28624	-32768	-28	-2	29
78.57116	-37.46754	-30.79224	-32768	-28632	-32768	-27	-1	30
78.57116	-37.46754	-30.79224	-32768	-28586	-32768	-27	-2	29
78.56921	-37.46295	-30.79814	-32768	-28686	-32768	-27	-2	30
78.56921	-37.46295	-30.79814	-32768	-28598	-32768	-25	-1	29
78.55734	-37.46738	-30.78955	-32768	-28578	-32768	-26	-2	30
